starttime	seconds	ctime	dtime	ttime	wait
Sun Jun 14 22:08:35 2026	1781492915	703	259	963	255
Sun Jun 14 22:08:43 2026	1781492923	484	478	963	474
Sun Jun 14 22:08:42 2026	1781492922	667	297	964	297
Sun Jun 14 22:08:36 2026	1781492916	617	347	964	345
Sun Jun 14 22:08:44 2026	1781492924	456	509	965	505
Sun Jun 14 22:08:32 2026	1781492912	582	384	966	384
Sun Jun 14 22:08:28 2026	1781492908	586	381	967	375
Sun Jun 14 22:08:40 2026	1781492920	660	309	969	304
Sun Jun 14 22:08:46 2026	1781492926	394	576	970	562
Sun Jun 14 22:08:29 2026	1781492909	617	353	971	313
Sun Jun 14 22:08:48 2026	1781492928	590	383	973	376
Sun Jun 14 22:08:30 2026	1781492910	378	596	974	445
Sun Jun 14 22:08:38 2026	1781492918	715	261	976	244
Sun Jun 14 22:08:47 2026	1781492927	606	371	976	365
Sun Jun 14 22:08:33 2026	1781492913	541	437	978	437
Sun Jun 14 22:08:36 2026	1781492916	575	403	978	340
Sun Jun 14 22:08:45 2026	1781492925	586	395	981	376
Sun Jun 14 22:08:43 2026	1781492923	654	330	984	288
Sun Jun 14 22:08:31 2026	1781492911	645	340	985	340
Sun Jun 14 22:08:35 2026	1781492915	704	282	986	282
Sun Jun 14 22:08:31 2026	1781492911	648	339	987	328
Sun Jun 14 22:08:46 2026	1781492926	494	496	990	445
Sun Jun 14 22:08:34 2026	1781492914	550	441	991	408
Sun Jun 14 22:08:40 2026	1781492920	614	377	991	355
Sun Jun 14 22:08:34 2026	1781492914	730	263	993	234
Sun Jun 14 22:08:31 2026	1781492911	659	336	994	327
Sun Jun 14 22:08:35 2026	1781492915	646	348	994	348
Sun Jun 14 22:08:37 2026	1781492917	610	384	995	379
Sun Jun 14 22:08:43 2026	1781492923	608	387	995	355
Sun Jun 14 22:08:43 2026	1781492923	719	277	995	238
Sun Jun 14 22:08:43 2026	1781492923	786	209	995	206
Sun Jun 14 22:08:44 2026	1781492924	395	601	996	551
Sun Jun 14 22:08:43 2026	1781492923	720	276	996	276
Sun Jun 14 22:08:43 2026	1781492923	739	261	1000	238
Sun Jun 14 22:08:33 2026	1781492913	585	415	1000	402
Sun Jun 14 22:08:44 2026	1781492924	541	461	1002	423
Sun Jun 14 22:08:44 2026	1781492924	644	358	1002	303
Sun Jun 14 22:08:30 2026	1781492910	644	358	1002	288
Sun Jun 14 22:08:30 2026	1781492910	643	360	1002	304
Sun Jun 14 22:08:40 2026	1781492920	640	363	1004	314
Sun Jun 14 22:08:40 2026	1781492920	668	336	1004	314
Sun Jun 14 22:08:28 2026	1781492908	685	322	1006	305
Sun Jun 14 22:08:35 2026	1781492915	728	280	1008	268
Sun Jun 14 22:08:30 2026	1781492910	679	331	1010	303
Sun Jun 14 22:08:40 2026	1781492920	717	293	1010	288
Sun Jun 14 22:08:36 2026	1781492916	507	503	1011	486
Sun Jun 14 22:08:30 2026	1781492910	651	359	1011	273
Sun Jun 14 22:08:36 2026	1781492916	435	576	1011	533
Sun Jun 14 22:08:43 2026	1781492923	694	319	1013	319
Sun Jun 14 22:08:48 2026	1781492928	468	546	1014	546
Sun Jun 14 22:08:47 2026	1781492927	647	367	1014	336
Sun Jun 14 22:08:39 2026	1781492919	766	252	1018	189
Sun Jun 14 22:08:36 2026	1781492916	456	562	1018	509
Sun Jun 14 22:08:35 2026	1781492915	708	311	1019	264
Sun Jun 14 22:08:33 2026	1781492913	617	401	1019	385
Sun Jun 14 22:08:34 2026	1781492914	751	268	1019	253
Sun Jun 14 22:08:43 2026	1781492923	781	238	1020	238
Sun Jun 14 22:08:30 2026	1781492910	678	342	1020	263
Sun Jun 14 22:08:35 2026	1781492915	700	321	1020	303
Sun Jun 14 22:08:42 2026	1781492922	661	360	1021	331
Sun Jun 14 22:08:33 2026	1781492913	559	464	1023	444
Sun Jun 14 22:08:35 2026	1781492915	671	352	1023	342
Sun Jun 14 22:08:36 2026	1781492916	622	403	1025	340
Sun Jun 14 22:08:33 2026	1781492913	558	467	1025	450
Sun Jun 14 22:08:44 2026	1781492924	532	494	1026	346
Sun Jun 14 22:08:37 2026	1781492917	566	460	1026	448
Sun Jun 14 22:08:35 2026	1781492915	699	327	1026	284
Sun Jun 14 22:08:46 2026	1781492926	527	500	1027	418
Sun Jun 14 22:08:31 2026	1781492911	562	465	1027	338
Sun Jun 14 22:08:40 2026	1781492920	575	453	1028	407
Sun Jun 14 22:08:43 2026	1781492923	671	359	1030	339
Sun Jun 14 22:08:42 2026	1781492922	666	365	1031	365
Sun Jun 14 22:08:40 2026	1781492920	829	203	1032	203
Sun Jun 14 22:08:41 2026	1781492921	688	345	1033	344
Sun Jun 14 22:08:46 2026	1781492926	526	508	1034	426
Sun Jun 14 22:08:32 2026	1781492912	457	580	1036	576
Sun Jun 14 22:08:44 2026	1781492924	533	503	1037	407
Sun Jun 14 22:08:34 2026	1781492914	841	196	1037	171
Sun Jun 14 22:08:39 2026	1781492919	639	399	1037	398
Sun Jun 14 22:08:36 2026	1781492916	458	581	1038	529
Sun Jun 14 22:08:34 2026	1781492914	697	343	1040	330
Sun Jun 14 22:08:33 2026	1781492913	586	456	1042	441
Sun Jun 14 22:08:44 2026	1781492924	449	593	1042	569
Sun Jun 14 22:08:43 2026	1781492923	591	452	1043	452
Sun Jun 14 22:08:32 2026	1781492912	487	556	1043	463
Sun Jun 14 22:08:40 2026	1781492920	627	419	1046	384
Sun Jun 14 22:08:44 2026	1781492924	710	337	1047	330
Sun Jun 14 22:08:43 2026	1781492923	717	330	1047	296
Sun Jun 14 22:08:32 2026	1781492912	495	552	1047	476
Sun Jun 14 22:08:42 2026	1781492922	767	280	1047	275
Sun Jun 14 22:08:38 2026	1781492918	763	285	1048	260
Sun Jun 14 22:08:32 2026	1781492912	487	561	1048	441
Sun Jun 14 22:08:36 2026	1781492916	479	569	1048	547
Sun Jun 14 22:08:36 2026	1781492916	623	426	1049	422
Sun Jun 14 22:08:32 2026	1781492912	653	396	1049	376
Sun Jun 14 22:08:30 2026	1781492910	813	237	1050	237
Sun Jun 14 22:08:36 2026	1781492916	622	428	1050	359
Sun Jun 14 22:08:39 2026	1781492919	429	622	1051	336
Sun Jun 14 22:08:30 2026	1781492910	798	253	1051	238
Sun Jun 14 22:08:44 2026	1781492924	713	338	1051	338
Sun Jun 14 22:08:40 2026	1781492920	715	336	1051	336
Sun Jun 14 22:08:28 2026	1781492908	728	324	1051	324
Sun Jun 14 22:08:32 2026	1781492912	640	413	1053	401
Sun Jun 14 22:08:40 2026	1781492920	805	251	1056	243
Sun Jun 14 22:08:39 2026	1781492919	657	399	1057	329
Sun Jun 14 22:08:38 2026	1781492918	694	364	1058	337
Sun Jun 14 22:08:30 2026	1781492910	796	263	1059	258
Sun Jun 14 22:08:27 2026	1781492907	851	208	1059	188
Sun Jun 14 22:08:43 2026	1781492923	507	556	1063	551
Sun Jun 14 22:08:27 2026	1781492907	379	684	1063	622
Sun Jun 14 22:08:27 2026	1781492907	379	684	1063	622
Sun Jun 14 22:08:30 2026	1781492910	477	586	1064	568
Sun Jun 14 22:08:30 2026	1781492910	500	567	1067	507
Sun Jun 14 22:08:37 2026	1781492917	769	299	1068	299
Sun Jun 14 22:08:37 2026	1781492917	717	355	1072	320
Sun Jun 14 22:08:47 2026	1781492927	720	352	1072	328
Sun Jun 14 22:08:27 2026	1781492907	867	206	1073	182
Sun Jun 14 22:08:34 2026	1781492914	742	331	1073	330
Sun Jun 14 22:08:34 2026	1781492914	725	348	1074	340
Sun Jun 14 22:08:36 2026	1781492916	698	378	1075	365
Sun Jun 14 22:08:27 2026	1781492907	380	696	1075	671
Sun Jun 14 22:08:27 2026	1781492907	383	692	1075	692
Sun Jun 14 22:08:36 2026	1781492916	624	452	1076	411
Sun Jun 14 22:08:33 2026	1781492913	609	467	1076	456
Sun Jun 14 22:08:46 2026	1781492926	515	562	1077	532
Sun Jun 14 22:08:36 2026	1781492916	819	258	1077	241
Sun Jun 14 22:08:44 2026	1781492924	752	325	1077	297
Sun Jun 14 22:08:37 2026	1781492917	632	446	1078	446
Sun Jun 14 22:08:37 2026	1781492917	621	457	1078	440
Sun Jun 14 22:08:28 2026	1781492908	797	282	1079	282
Sun Jun 14 22:08:28 2026	1781492908	789	290	1079	250
Sun Jun 14 22:08:35 2026	1781492915	729	352	1080	347
Sun Jun 14 22:08:42 2026	1781492922	584	498	1082	355
Sun Jun 14 22:08:46 2026	1781492926	463	620	1083	592
Sun Jun 14 22:08:32 2026	1781492912	727	356	1083	250
Sun Jun 14 22:08:40 2026	1781492920	628	456	1083	247
Sun Jun 14 22:08:47 2026	1781492927	586	499	1085	494
Sun Jun 14 22:08:32 2026	1781492912	661	424	1086	404
Sun Jun 14 22:08:32 2026	1781492912	519	567	1087	529
Sun Jun 14 22:08:34 2026	1781492914	537	550	1087	540
Sun Jun 14 22:08:35 2026	1781492915	672	417	1089	284
Sun Jun 14 22:08:30 2026	1781492910	756	334	1090	317
Sun Jun 14 22:08:47 2026	1781492927	596	497	1092	471
Sun Jun 14 22:08:40 2026	1781492920	729	364	1093	333
Sun Jun 14 22:08:47 2026	1781492927	847	246	1093	236
Sun Jun 14 22:08:42 2026	1781492922	596	498	1093	497
Sun Jun 14 22:08:30 2026	1781492910	368	726	1094	723
Sun Jun 14 22:08:44 2026	1781492924	769	326	1095	298
Sun Jun 14 22:08:40 2026	1781492920	640	455	1095	209
Sun Jun 14 22:08:48 2026	1781492928	601	494	1095	466
Sun Jun 14 22:08:30 2026	1781492910	767	329	1096	311
Sun Jun 14 22:08:34 2026	1781492914	648	450	1098	450
Sun Jun 14 22:08:35 2026	1781492915	698	400	1098	375
Sun Jun 14 22:08:44 2026	1781492924	501	600	1101	538
Sun Jun 14 22:08:37 2026	1781492917	744	359	1103	335
Sun Jun 14 22:08:31 2026	1781492911	808	297	1105	297
Sun Jun 14 22:08:36 2026	1781492916	709	397	1106	371
Sun Jun 14 22:08:28 2026	1781492908	881	225	1106	218
Sun Jun 14 22:08:28 2026	1781492908	832	275	1106	197
Sun Jun 14 22:08:31 2026	1781492911	854	254	1108	226
Sun Jun 14 22:08:40 2026	1781492920	659	453	1112	408
Sun Jun 14 22:08:43 2026	1781492923	793	321	1113	294
Sun Jun 14 22:08:30 2026	1781492910	768	346	1114	346
Sun Jun 14 22:08:35 2026	1781492915	716	400	1116	396
Sun Jun 14 22:08:33 2026	1781492913	643	474	1116	463
Sun Jun 14 22:08:38 2026	1781492918	780	338	1118	338
Sun Jun 14 22:08:28 2026	1781492908	471	647	1118	646
Sun Jun 14 22:08:44 2026	1781492924	726	393	1119	380
Sun Jun 14 22:08:44 2026	1781492924	597	523	1120	522
Sun Jun 14 22:08:40 2026	1781492920	660	460	1120	209
Sun Jun 14 22:08:33 2026	1781492913	623	497	1120	456
Sun Jun 14 22:08:46 2026	1781492926	806	317	1122	302
Sun Jun 14 22:08:37 2026	1781492917	635	488	1123	425
Sun Jun 14 22:08:32 2026	1781492912	776	347	1124	280
Sun Jun 14 22:08:45 2026	1781492925	793	331	1125	331
Sun Jun 14 22:08:40 2026	1781492920	897	228	1125	228
Sun Jun 14 22:08:47 2026	1781492927	744	381	1125	381
Sun Jun 14 22:08:44 2026	1781492924	877	250	1127	138
Sun Jun 14 22:08:30 2026	1781492910	876	253	1129	253
Sun Jun 14 22:08:32 2026	1781492912	702	428	1130	421
Sun Jun 14 22:08:29 2026	1781492909	708	423	1131	406
Sun Jun 14 22:08:47 2026	1781492927	605	526	1131	526
Sun Jun 14 22:08:30 2026	1781492910	877	255	1132	251
Sun Jun 14 22:08:36 2026	1781492916	721	410	1132	335
Sun Jun 14 22:08:36 2026	1781492916	871	261	1132	253
Sun Jun 14 22:08:44 2026	1781492924	698	434	1133	380
Sun Jun 14 22:08:44 2026	1781492924	699	434	1133	434
Sun Jun 14 22:08:45 2026	1781492925	460	676	1137	671
Sun Jun 14 22:08:28 2026	1781492908	641	497	1138	417
Sun Jun 14 22:08:31 2026	1781492911	802	336	1139	336
Sun Jun 14 22:08:31 2026	1781492911	778	361	1139	347
Sun Jun 14 22:08:32 2026	1781492912	794	350	1144	304
Sun Jun 14 22:08:38 2026	1781492918	774	370	1144	360
Sun Jun 14 22:08:40 2026	1781492920	645	500	1145	426
Sun Jun 14 22:08:32 2026	1781492912	591	557	1148	557
Sun Jun 14 22:08:43 2026	1781492923	680	469	1149	325
Sun Jun 14 22:08:42 2026	1781492922	879	271	1149	270
Sun Jun 14 22:08:45 2026	1781492925	527	626	1153	536
Sun Jun 14 22:08:40 2026	1781492920	700	454	1154	380
Sun Jun 14 22:08:33 2026	1781492913	701	453	1154	418
Sun Jun 14 22:08:38 2026	1781492918	800	355	1154	340
Sun Jun 14 22:08:47 2026	1781492927	685	469	1155	469
Sun Jun 14 22:08:31 2026	1781492911	869	287	1156	280
Sun Jun 14 22:08:38 2026	1781492918	575	583	1158	565
Sun Jun 14 22:08:39 2026	1781492919	658	500	1159	441
Sun Jun 14 22:08:35 2026	1781492915	665	495	1161	476
Sun Jun 14 22:08:42 2026	1781492922	835	327	1161	326
Sun Jun 14 22:08:38 2026	1781492918	712	452	1164	430
Sun Jun 14 22:08:44 2026	1781492924	644	522	1166	405
Sun Jun 14 22:08:44 2026	1781492924	645	522	1166	453
Sun Jun 14 22:08:39 2026	1781492919	713	454	1167	346
Sun Jun 14 22:08:44 2026	1781492924	564	603	1167	587
Sun Jun 14 22:08:47 2026	1781492927	832	336	1167	335
Sun Jun 14 22:08:36 2026	1781492916	470	699	1169	683
Sun Jun 14 22:08:41 2026	1781492921	448	721	1169	710
Sun Jun 14 22:08:28 2026	1781492908	715	454	1169	433
Sun Jun 14 22:08:37 2026	1781492917	524	645	1169	620
Sun Jun 14 22:08:30 2026	1781492910	868	301	1170	297
Sun Jun 14 22:08:37 2026	1781492917	658	512	1170	344
Sun Jun 14 22:08:39 2026	1781492919	711	460	1171	337
Sun Jun 14 22:08:31 2026	1781492911	860	311	1171	310
Sun Jun 14 22:08:36 2026	1781492916	395	776	1172	748
Sun Jun 14 22:08:35 2026	1781492915	697	476	1174	449
Sun Jun 14 22:08:44 2026	1781492924	733	444	1177	389
Sun Jun 14 22:08:31 2026	1781492911	811	366	1177	334
Sun Jun 14 22:08:30 2026	1781492910	865	314	1178	313
Sun Jun 14 22:08:47 2026	1781492927	744	435	1179	429
Sun Jun 14 22:08:30 2026	1781492910	896	283	1179	277
Sun Jun 14 22:08:27 2026	1781492907	303	876	1180	776
Sun Jun 14 22:08:28 2026	1781492908	452	729	1181	728
Sun Jun 14 22:08:38 2026	1781492918	806	376	1181	290
Sun Jun 14 22:08:32 2026	1781492912	740	442	1182	429
Sun Jun 14 22:08:31 2026	1781492911	727	457	1184	370
Sun Jun 14 22:08:30 2026	1781492910	884	303	1187	303
Sun Jun 14 22:08:45 2026	1781492925	506	682	1188	682
Sun Jun 14 22:08:28 2026	1781492908	628	560	1188	504
Sun Jun 14 22:08:45 2026	1781492925	506	682	1188	670
Sun Jun 14 22:08:47 2026	1781492927	891	298	1189	298
Sun Jun 14 22:08:35 2026	1781492915	691	499	1190	486
Sun Jun 14 22:08:32 2026	1781492912	745	446	1191	416
Sun Jun 14 22:08:32 2026	1781492912	747	445	1192	445
Sun Jun 14 22:08:40 2026	1781492920	884	307	1192	295
Sun Jun 14 22:08:32 2026	1781492912	719	473	1192	473
Sun Jun 14 22:08:44 2026	1781492924	751	443	1194	361
Sun Jun 14 22:08:40 2026	1781492920	934	260	1194	260
Sun Jun 14 22:08:34 2026	1781492914	590	605	1195	605
Sun Jun 14 22:08:46 2026	1781492926	870	330	1200	311
Sun Jun 14 22:08:34 2026	1781492914	881	319	1200	315
Sun Jun 14 22:08:38 2026	1781492918	789	412	1201	412
Sun Jun 14 22:08:40 2026	1781492920	726	475	1201	474
Sun Jun 14 22:08:36 2026	1781492916	761	440	1201	422
Sun Jun 14 22:08:33 2026	1781492913	704	497	1202	451
Sun Jun 14 22:08:47 2026	1781492927	823	381	1204	369
Sun Jun 14 22:08:29 2026	1781492909	609	600	1209	529
Sun Jun 14 22:08:29 2026	1781492909	821	388	1209	382
Sun Jun 14 22:08:45 2026	1781492925	621	588	1209	582
Sun Jun 14 22:08:27 2026	1781492907	317	892	1209	870
Sun Jun 14 22:08:27 2026	1781492907	322	888	1209	879
Sun Jun 14 22:08:36 2026	1781492916	798	411	1209	379
Sun Jun 14 22:08:33 2026	1781492913	575	635	1210	634
Sun Jun 14 22:08:40 2026	1781492920	905	308	1212	269
Sun Jun 14 22:08:44 2026	1781492924	537	675	1212	675
Sun Jun 14 22:08:44 2026	1781492924	744	468	1212	455
Sun Jun 14 22:08:42 2026	1781492922	895	318	1213	310
Sun Jun 14 22:08:47 2026	1781492927	835	379	1214	280
Sun Jun 14 22:08:43 2026	1781492923	636	579	1215	500
Sun Jun 14 22:08:34 2026	1781492914	663	552	1215	551
Sun Jun 14 22:08:32 2026	1781492912	800	416	1215	359
Sun Jun 14 22:08:42 2026	1781492922	896	323	1219	314
Sun Jun 14 22:08:42 2026	1781492922	877	341	1219	334
Sun Jun 14 22:08:39 2026	1781492919	713	507	1220	234
Sun Jun 14 22:08:32 2026	1781492912	819	401	1220	401
Sun Jun 14 22:08:38 2026	1781492918	690	530	1220	517
Sun Jun 14 22:08:30 2026	1781492910	482	739	1221	738
Sun Jun 14 22:08:45 2026	1781492925	544	677	1221	677
Sun Jun 14 22:08:39 2026	1781492919	712	509	1222	447
Sun Jun 14 22:08:43 2026	1781492923	733	492	1224	492
Sun Jun 14 22:08:31 2026	1781492911	810	416	1226	387
Sun Jun 14 22:08:46 2026	1781492926	520	708	1228	708
Sun Jun 14 22:08:47 2026	1781492927	820	409	1230	396
Sun Jun 14 22:08:28 2026	1781492908	724	506	1230	427
Sun Jun 14 22:08:37 2026	1781492917	547	684	1231	671
Sun Jun 14 22:08:31 2026	1781492911	919	312	1231	250
Sun Jun 14 22:08:34 2026	1781492914	676	555	1231	539
Sun Jun 14 22:08:42 2026	1781492922	679	552	1231	541
Sun Jun 14 22:08:29 2026	1781492909	832	399	1231	399
Sun Jun 14 22:08:30 2026	1781492910	498	735	1233	735
Sun Jun 14 22:08:28 2026	1781492908	744	491	1234	482
Sun Jun 14 22:08:47 2026	1781492927	833	401	1235	390
Sun Jun 14 22:08:42 2026	1781492922	963	272	1235	243
Sun Jun 14 22:08:31 2026	1781492911	902	338	1239	337
Sun Jun 14 22:08:47 2026	1781492927	609	631	1240	631
Sun Jun 14 22:08:39 2026	1781492919	714	527	1241	527
Sun Jun 14 22:08:37 2026	1781492917	518	723	1241	708
Sun Jun 14 22:08:47 2026	1781492927	807	437	1244	408
Sun Jun 14 22:08:45 2026	1781492925	618	626	1244	567
Sun Jun 14 22:08:38 2026	1781492918	710	534	1244	534
Sun Jun 14 22:08:29 2026	1781492909	600	644	1244	628
Sun Jun 14 22:08:29 2026	1781492909	590	655	1245	655
Sun Jun 14 22:08:37 2026	1781492917	492	754	1246	754
Sun Jun 14 22:08:32 2026	1781492912	834	413	1247	406
Sun Jun 14 22:08:41 2026	1781492921	526	722	1248	722
Sun Jun 14 22:08:47 2026	1781492927	763	488	1250	430
Sun Jun 14 22:08:35 2026	1781492915	767	484	1251	484
Sun Jun 14 22:08:27 2026	1781492907	304	947	1251	332
Sun Jun 14 22:08:33 2026	1781492913	597	654	1251	654
Sun Jun 14 22:08:34 2026	1781492914	542	709	1251	558
Sun Jun 14 22:08:45 2026	1781492925	544	709	1253	686
Sun Jun 14 22:08:42 2026	1781492922	910	348	1259	311
Sun Jun 14 22:08:36 2026	1781492916	538	722	1259	722
Sun Jun 14 22:08:40 2026	1781492920	842	422	1264	390
Sun Jun 14 22:08:40 2026	1781492920	843	421	1264	409
Sun Jun 14 22:08:38 2026	1781492918	700	564	1264	348
Sun Jun 14 22:08:46 2026	1781492926	693	572	1265	566
Sun Jun 14 22:08:47 2026	1781492927	803	461	1265	425
Sun Jun 14 22:08:45 2026	1781492925	634	633	1267	629
Sun Jun 14 22:08:32 2026	1781492912	856	411	1267	367
Sun Jun 14 22:08:41 2026	1781492921	526	744	1269	706
Sun Jun 14 22:08:39 2026	1781492919	811	460	1271	408
Sun Jun 14 22:08:29 2026	1781492909	610	661	1272	657
Sun Jun 14 22:08:47 2026	1781492927	867	406	1273	367
Sun Jun 14 22:08:38 2026	1781492918	639	635	1274	496
Sun Jun 14 22:08:29 2026	1781492909	886	388	1274	382
Sun Jun 14 22:08:44 2026	1781492924	749	527	1276	527
Sun Jun 14 22:08:36 2026	1781492916	694	582	1277	582
Sun Jun 14 22:08:41 2026	1781492921	530	750	1280	719
Sun Jun 14 22:08:32 2026	1781492912	863	417	1280	415
Sun Jun 14 22:08:34 2026	1781492914	573	708	1281	594
Sun Jun 14 22:08:45 2026	1781492925	623	662	1284	618
Sun Jun 14 22:08:38 2026	1781492918	685	600	1285	572
Sun Jun 14 22:08:29 2026	1781492909	813	473	1286	467
Sun Jun 14 22:08:43 2026	1781492923	753	534	1286	534
Sun Jun 14 22:08:35 2026	1781492915	767	520	1287	517
Sun Jun 14 22:08:36 2026	1781492916	801	487	1288	467
Sun Jun 14 22:08:39 2026	1781492919	784	505	1289	338
Sun Jun 14 22:08:36 2026	1781492916	838	452	1289	397
Sun Jun 14 22:08:38 2026	1781492918	756	534	1290	437
Sun Jun 14 22:08:44 2026	1781492924	661	631	1292	619
Sun Jun 14 22:08:38 2026	1781492918	755	538	1292	534
Sun Jun 14 22:08:47 2026	1781492927	630	667	1296	652
Sun Jun 14 22:08:29 2026	1781492909	689	609	1298	605
Sun Jun 14 22:08:47 2026	1781492927	742	558	1300	558
Sun Jun 14 22:08:44 2026	1781492924	776	525	1300	413
Sun Jun 14 22:08:46 2026	1781492926	644	658	1302	618
Sun Jun 14 22:08:32 2026	1781492912	899	406	1305	355
Sun Jun 14 22:08:46 2026	1781492926	903	404	1307	334
Sun Jun 14 22:08:38 2026	1781492918	420	887	1307	880
Sun Jun 14 22:08:41 2026	1781492921	505	807	1312	806
Sun Jun 14 22:08:34 2026	1781492914	603	709	1312	562
Sun Jun 14 22:08:41 2026	1781492921	597	715	1313	428
Sun Jun 14 22:08:47 2026	1781492927	910	404	1313	376
Sun Jun 14 22:08:42 2026	1781492922	903	411	1314	385
Sun Jun 14 22:08:45 2026	1781492925	650	664	1315	628
Sun Jun 14 22:08:47 2026	1781492927	861	456	1317	432
Sun Jun 14 22:08:43 2026	1781492923	603	714	1318	700
Sun Jun 14 22:08:45 2026	1781492925	592	727	1320	243
Sun Jun 14 22:08:29 2026	1781492909	924	397	1321	397
Sun Jun 14 22:08:37 2026	1781492917	863	460	1323	455
Sun Jun 14 22:08:27 2026	1781492907	383	943	1326	942
Sun Jun 14 22:08:47 2026	1781492927	682	645	1327	638
Sun Jun 14 22:08:46 2026	1781492926	654	674	1328	646
Sun Jun 14 22:08:46 2026	1781492926	811	517	1329	493
Sun Jun 14 22:08:36 2026	1781492916	804	525	1329	445
Sun Jun 14 22:08:45 2026	1781492925	699	632	1331	597
Sun Jun 14 22:08:45 2026	1781492925	630	701	1331	685
Sun Jun 14 22:08:37 2026	1781492917	472	858	1331	858
Sun Jun 14 22:08:43 2026	1781492923	849	485	1334	482
Sun Jun 14 22:08:36 2026	1781492916	522	812	1334	234
Sun Jun 14 22:08:34 2026	1781492914	752	587	1339	230
Sun Jun 14 22:08:34 2026	1781492914	818	523	1341	522
Sun Jun 14 22:08:37 2026	1781492917	885	457	1342	423
Sun Jun 14 22:08:39 2026	1781492919	839	503	1342	499
Sun Jun 14 22:08:39 2026	1781492919	762	581	1343	580
Sun Jun 14 22:08:34 2026	1781492914	1125	218	1343	193
Sun Jun 14 22:08:45 2026	1781492925	570	775	1345	774
Sun Jun 14 22:08:42 2026	1781492922	1050	299	1349	287
Sun Jun 14 22:08:46 2026	1781492926	837	519	1356	484
Sun Jun 14 22:08:43 2026	1781492923	615	744	1358	731
Sun Jun 14 22:08:29 2026	1781492909	963	398	1360	386
Sun Jun 14 22:08:46 2026	1781492926	948	417	1364	417
Sun Jun 14 22:08:41 2026	1781492921	559	808	1367	751
Sun Jun 14 22:08:46 2026	1781492926	706	660	1367	590
Sun Jun 14 22:08:39 2026	1781492919	830	537	1367	537
Sun Jun 14 22:08:41 2026	1781492921	559	808	1367	764
Sun Jun 14 22:08:41 2026	1781492921	1090	279	1369	271
Sun Jun 14 22:08:45 2026	1781492925	576	794	1370	794
Sun Jun 14 22:08:47 2026	1781492927	727	646	1372	637
Sun Jun 14 22:08:32 2026	1781492912	1238	136	1374	136
Sun Jun 14 22:08:28 2026	1781492908	688	687	1376	460
Sun Jun 14 22:08:46 2026	1781492926	816	560	1376	560
Sun Jun 14 22:08:45 2026	1781492925	955	422	1377	380
Sun Jun 14 22:08:34 2026	1781492914	664	716	1380	688
Sun Jun 14 22:08:37 2026	1781492917	902	479	1381	465
Sun Jun 14 22:08:46 2026	1781492926	673	708	1382	708
Sun Jun 14 22:08:45 2026	1781492925	570	812	1382	784
Sun Jun 14 22:08:42 2026	1781492922	1143	243	1386	243
Sun Jun 14 22:08:31 2026	1781492911	815	573	1388	569
Sun Jun 14 22:08:41 2026	1781492921	675	717	1392	366
Sun Jun 14 22:08:42 2026	1781492922	1026	367	1393	356
Sun Jun 14 22:08:33 2026	1781492913	672	723	1395	415
Sun Jun 14 22:08:39 2026	1781492919	636	761	1397	627
Sun Jun 14 22:08:34 2026	1781492914	1141	257	1398	209
Sun Jun 14 22:08:29 2026	1781492909	769	636	1405	367
Sun Jun 14 22:08:30 2026	1781492910	806	599	1405	524
Sun Jun 14 22:08:46 2026	1781492926	977	432	1409	432
Sun Jun 14 22:08:46 2026	1781492926	977	432	1409	421
Sun Jun 14 22:08:45 2026	1781492925	601	809	1410	805
Sun Jun 14 22:08:42 2026	1781492922	1012	399	1411	377
Sun Jun 14 22:08:36 2026	1781492916	846	567	1412	449
Sun Jun 14 22:08:29 2026	1781492909	1007	413	1420	391
Sun Jun 14 22:08:33 2026	1781492913	603	819	1421	717
Sun Jun 14 22:08:47 2026	1781492927	974	451	1425	450
Sun Jun 14 22:08:31 2026	1781492911	847	580	1427	579
Sun Jun 14 22:08:30 2026	1781492910	637	791	1428	790
Sun Jun 14 22:08:41 2026	1781492921	599	833	1432	812
Sun Jun 14 22:08:41 2026	1781492921	1121	313	1433	278
Sun Jun 14 22:08:34 2026	1781492914	660	778	1438	755
Sun Jun 14 22:08:46 2026	1781492926	680	757	1438	580
Sun Jun 14 22:08:34 2026	1781492914	660	779	1439	755
Sun Jun 14 22:08:45 2026	1781492925	1030	409	1439	374
Sun Jun 14 22:08:40 2026	1781492920	593	848	1441	847
Sun Jun 14 22:08:33 2026	1781492913	619	824	1442	798
Sun Jun 14 22:08:45 2026	1781492925	1072	370	1442	354
Sun Jun 14 22:08:47 2026	1781492927	860	582	1443	572
Sun Jun 14 22:08:32 2026	1781492912	1276	169	1445	165
Sun Jun 14 22:08:41 2026	1781492921	713	734	1447	734
Sun Jun 14 22:08:33 2026	1781492913	769	681	1450	621
Sun Jun 14 22:08:41 2026	1781492921	719	736	1454	706
Sun Jun 14 22:08:42 2026	1781492922	1085	370	1455	321
Sun Jun 14 22:08:36 2026	1781492916	804	651	1455	444
Sun Jun 14 22:08:29 2026	1781492909	1031	425	1455	410
Sun Jun 14 22:08:29 2026	1781492909	1017	441	1458	430
Sun Jun 14 22:08:41 2026	1781492921	1058	407	1465	382
Sun Jun 14 22:08:41 2026	1781492921	1108	359	1467	291
Sun Jun 14 22:08:42 2026	1781492922	1098	369	1467	303
Sun Jun 14 22:08:45 2026	1781492925	770	700	1470	612
Sun Jun 14 22:08:41 2026	1781492921	1107	373	1480	329
