starttime	seconds	ctime	dtime	ttime	wait
Sun Jun 14 22:08:14 2026	1781492894	240	144	384	135
Sun Jun 14 22:08:22 2026	1781492902	239	146	384	146
Sun Jun 14 22:08:11 2026	1781492891	216	170	385	169
Sun Jun 14 22:08:24 2026	1781492904	250	135	386	127
Sun Jun 14 22:08:17 2026	1781492897	214	172	386	164
Sun Jun 14 22:08:00 2026	1781492880	208	178	386	178
Sun Jun 14 22:07:57 2026	1781492877	216	171	386	139
Sun Jun 14 22:08:09 2026	1781492889	253	134	387	122
Sun Jun 14 22:08:24 2026	1781492904	208	178	387	152
Sun Jun 14 22:08:24 2026	1781492904	257	130	387	116
Sun Jun 14 22:08:23 2026	1781492903	230	157	387	155
Sun Jun 14 22:08:14 2026	1781492894	242	145	387	129
Sun Jun 14 22:08:18 2026	1781492898	224	163	387	134
Sun Jun 14 22:08:11 2026	1781492891	225	162	387	134
Sun Jun 14 22:08:22 2026	1781492902	214	173	387	154
Sun Jun 14 22:08:07 2026	1781492887	254	133	388	130
Sun Jun 14 22:08:17 2026	1781492897	264	124	388	124
Sun Jun 14 22:08:18 2026	1781492898	245	143	388	124
Sun Jun 14 22:08:25 2026	1781492905	204	184	388	183
Sun Jun 14 22:08:23 2026	1781492903	223	166	388	164
Sun Jun 14 22:08:18 2026	1781492898	246	143	388	142
Sun Jun 14 22:07:59 2026	1781492879	266	122	388	122
Sun Jun 14 22:08:07 2026	1781492887	267	122	389	116
Sun Jun 14 22:08:22 2026	1781492902	243	146	389	146
Sun Jun 14 22:08:01 2026	1781492881	217	172	389	172
Sun Jun 14 22:08:12 2026	1781492892	213	176	389	171
Sun Jun 14 22:08:20 2026	1781492900	247	142	389	142
Sun Jun 14 22:08:08 2026	1781492888	253	136	389	131
Sun Jun 14 22:08:16 2026	1781492896	238	152	389	142
Sun Jun 14 22:08:08 2026	1781492888	236	153	390	153
Sun Jun 14 22:08:26 2026	1781492906	218	172	390	172
Sun Jun 14 22:08:19 2026	1781492899	253	137	390	129
Sun Jun 14 22:08:16 2026	1781492896	231	159	390	153
Sun Jun 14 22:07:58 2026	1781492878	247	143	391	135
Sun Jun 14 22:08:11 2026	1781492891	239	151	391	122
Sun Jun 14 22:08:16 2026	1781492896	216	175	391	157
Sun Jun 14 22:08:17 2026	1781492897	250	141	391	141
Sun Jun 14 22:08:23 2026	1781492903	245	146	391	140
Sun Jun 14 22:08:17 2026	1781492897	233	158	391	139
Sun Jun 14 22:08:08 2026	1781492888	270	121	391	121
Sun Jun 14 22:08:14 2026	1781492894	258	134	391	120
Sun Jun 14 22:08:22 2026	1781492902	241	151	392	145
Sun Jun 14 22:08:00 2026	1781492880	254	138	392	133
Sun Jun 14 22:08:25 2026	1781492905	247	144	392	144
Sun Jun 14 22:08:02 2026	1781492882	245	147	392	141
Sun Jun 14 22:08:02 2026	1781492882	204	188	392	175
Sun Jun 14 22:08:12 2026	1781492892	266	126	392	125
Sun Jun 14 22:08:02 2026	1781492882	239	154	392	146
Sun Jun 14 22:08:03 2026	1781492883	273	119	392	117
Sun Jun 14 22:08:02 2026	1781492882	272	120	393	120
Sun Jun 14 22:08:17 2026	1781492897	243	151	393	128
Sun Jun 14 22:08:01 2026	1781492881	232	162	394	141
Sun Jun 14 22:08:15 2026	1781492895	258	135	394	135
Sun Jun 14 22:08:01 2026	1781492881	233	161	394	138
Sun Jun 14 22:08:13 2026	1781492893	252	142	394	136
Sun Jun 14 22:08:22 2026	1781492902	248	146	394	139
Sun Jun 14 22:08:11 2026	1781492891	227	168	395	151
Sun Jun 14 22:08:25 2026	1781492905	264	131	395	131
Sun Jun 14 22:07:59 2026	1781492879	265	131	396	120
Sun Jun 14 22:07:59 2026	1781492879	270	126	396	125
Sun Jun 14 22:08:06 2026	1781492886	214	182	396	173
Sun Jun 14 22:08:07 2026	1781492887	254	142	396	142
Sun Jun 14 22:08:20 2026	1781492900	199	197	397	197
Sun Jun 14 22:08:05 2026	1781492885	238	159	397	153
Sun Jun 14 22:08:13 2026	1781492893	243	154	397	150
Sun Jun 14 22:08:15 2026	1781492895	242	155	397	140
Sun Jun 14 22:08:17 2026	1781492897	254	143	397	113
Sun Jun 14 22:08:04 2026	1781492884	272	126	398	119
Sun Jun 14 22:08:12 2026	1781492892	239	159	398	138
Sun Jun 14 22:07:57 2026	1781492877	269	129	398	126
Sun Jun 14 22:08:10 2026	1781492890	207	192	398	191
Sun Jun 14 22:08:21 2026	1781492901	223	176	399	167
Sun Jun 14 22:08:20 2026	1781492900	258	143	400	126
Sun Jun 14 22:08:22 2026	1781492902	268	133	401	118
Sun Jun 14 22:08:25 2026	1781492905	270	131	401	129
Sun Jun 14 22:08:21 2026	1781492901	267	134	401	134
Sun Jun 14 22:08:16 2026	1781492896	271	130	401	130
Sun Jun 14 22:08:20 2026	1781492900	215	187	402	169
Sun Jun 14 22:08:25 2026	1781492905	258	144	402	123
Sun Jun 14 22:08:02 2026	1781492882	232	170	402	157
Sun Jun 14 22:08:02 2026	1781492882	279	124	403	122
Sun Jun 14 22:08:19 2026	1781492899	212	191	404	179
Sun Jun 14 22:08:18 2026	1781492898	230	174	404	174
Sun Jun 14 22:08:26 2026	1781492906	256	148	404	130
Sun Jun 14 22:08:02 2026	1781492882	243	162	404	159
Sun Jun 14 22:07:57 2026	1781492877	242	163	405	146
Sun Jun 14 22:08:01 2026	1781492881	242	163	405	152
Sun Jun 14 22:07:57 2026	1781492877	241	164	405	129
Sun Jun 14 22:07:57 2026	1781492877	250	155	405	155
Sun Jun 14 22:08:06 2026	1781492886	207	198	405	191
Sun Jun 14 22:07:58 2026	1781492878	204	203	407	202
Sun Jun 14 22:07:59 2026	1781492879	222	185	407	163
Sun Jun 14 22:08:01 2026	1781492881	266	141	407	135
Sun Jun 14 22:08:24 2026	1781492904	256	151	407	143
Sun Jun 14 22:07:59 2026	1781492879	224	184	407	173
Sun Jun 14 22:08:12 2026	1781492892	253	155	408	151
Sun Jun 14 22:08:09 2026	1781492889	221	187	408	187
Sun Jun 14 22:08:11 2026	1781492891	238	170	408	166
Sun Jun 14 22:08:06 2026	1781492886	239	170	409	125
Sun Jun 14 22:08:15 2026	1781492895	215	194	409	194
Sun Jun 14 22:08:03 2026	1781492883	215	194	409	176
Sun Jun 14 22:08:15 2026	1781492895	253	156	409	129
Sun Jun 14 22:08:09 2026	1781492889	250	159	409	116
Sun Jun 14 22:08:07 2026	1781492887	275	134	409	129
Sun Jun 14 22:08:22 2026	1781492902	262	147	409	143
Sun Jun 14 22:08:13 2026	1781492893	273	136	409	122
Sun Jun 14 22:08:11 2026	1781492891	267	142	409	132
Sun Jun 14 22:08:11 2026	1781492891	219	191	409	162
Sun Jun 14 22:08:22 2026	1781492902	238	172	410	168
Sun Jun 14 22:08:21 2026	1781492901	270	140	410	112
Sun Jun 14 22:08:15 2026	1781492895	270	140	410	134
Sun Jun 14 22:08:15 2026	1781492895	250	160	410	154
Sun Jun 14 22:08:04 2026	1781492884	244	167	411	159
Sun Jun 14 22:07:58 2026	1781492878	267	144	411	144
Sun Jun 14 22:08:08 2026	1781492888	217	194	411	151
Sun Jun 14 22:08:17 2026	1781492897	259	152	411	123
Sun Jun 14 22:08:16 2026	1781492896	247	164	412	150
Sun Jun 14 22:08:18 2026	1781492898	251	161	412	155
Sun Jun 14 22:08:11 2026	1781492891	230	183	413	179
Sun Jun 14 22:07:58 2026	1781492878	280	133	413	130
Sun Jun 14 22:08:13 2026	1781492893	197	217	414	182
Sun Jun 14 22:08:17 2026	1781492897	267	147	414	144
Sun Jun 14 22:08:15 2026	1781492895	278	137	415	133
Sun Jun 14 22:08:22 2026	1781492902	213	201	415	177
Sun Jun 14 22:08:09 2026	1781492889	206	209	415	119
Sun Jun 14 22:08:22 2026	1781492902	215	200	415	196
Sun Jun 14 22:08:16 2026	1781492896	290	125	415	120
Sun Jun 14 22:08:14 2026	1781492894	288	127	416	124
Sun Jun 14 22:08:03 2026	1781492883	213	203	416	165
Sun Jun 14 22:08:09 2026	1781492889	265	151	416	127
Sun Jun 14 22:08:10 2026	1781492890	278	138	416	116
Sun Jun 14 22:08:18 2026	1781492898	242	174	416	174
Sun Jun 14 22:08:11 2026	1781492891	281	135	416	135
Sun Jun 14 22:08:04 2026	1781492884	274	143	417	136
Sun Jun 14 22:08:03 2026	1781492883	286	131	417	128
Sun Jun 14 22:08:09 2026	1781492889	234	183	417	175
Sun Jun 14 22:08:24 2026	1781492904	228	190	418	186
Sun Jun 14 22:08:00 2026	1781492880	243	175	418	124
Sun Jun 14 22:08:16 2026	1781492896	267	151	418	145
Sun Jun 14 22:08:15 2026	1781492895	254	164	418	156
Sun Jun 14 22:08:06 2026	1781492886	283	135	418	123
Sun Jun 14 22:08:24 2026	1781492904	255	163	419	157
Sun Jun 14 22:08:22 2026	1781492902	225	195	420	192
Sun Jun 14 22:07:59 2026	1781492879	271	149	420	136
Sun Jun 14 22:08:22 2026	1781492902	236	186	421	144
Sun Jun 14 22:08:08 2026	1781492888	248	173	421	173
Sun Jun 14 22:08:13 2026	1781492893	264	157	422	150
Sun Jun 14 22:08:11 2026	1781492891	215	207	422	182
Sun Jun 14 22:08:10 2026	1781492890	258	164	422	164
Sun Jun 14 22:08:20 2026	1781492900	257	165	422	137
Sun Jun 14 22:08:24 2026	1781492904	273	149	423	129
Sun Jun 14 22:08:10 2026	1781492890	282	140	423	137
Sun Jun 14 22:08:23 2026	1781492903	261	162	423	153
Sun Jun 14 22:08:16 2026	1781492896	251	172	423	165
Sun Jun 14 22:08:19 2026	1781492899	210	213	423	200
Sun Jun 14 22:08:20 2026	1781492900	300	124	424	123
Sun Jun 14 22:08:13 2026	1781492893	269	155	425	155
Sun Jun 14 22:08:11 2026	1781492891	274	152	426	148
Sun Jun 14 22:08:05 2026	1781492885	256	171	427	144
Sun Jun 14 22:08:22 2026	1781492902	255	173	427	173
Sun Jun 14 22:08:13 2026	1781492893	269	159	428	142
Sun Jun 14 22:08:12 2026	1781492892	301	127	428	118
Sun Jun 14 22:08:03 2026	1781492883	285	144	429	137
Sun Jun 14 22:08:26 2026	1781492906	206	223	429	181
Sun Jun 14 22:08:11 2026	1781492891	235	195	430	183
Sun Jun 14 22:08:19 2026	1781492899	292	139	430	139
Sun Jun 14 22:08:01 2026	1781492881	285	146	431	133
Sun Jun 14 22:08:12 2026	1781492892	242	189	431	175
Sun Jun 14 22:08:12 2026	1781492892	260	172	432	154
Sun Jun 14 22:08:23 2026	1781492903	210	222	432	220
Sun Jun 14 22:08:13 2026	1781492893	276	156	432	146
Sun Jun 14 22:08:20 2026	1781492900	227	205	432	195
Sun Jun 14 22:08:11 2026	1781492891	209	228	436	221
Sun Jun 14 22:08:11 2026	1781492891	249	187	437	187
Sun Jun 14 22:08:04 2026	1781492884	232	205	437	186
Sun Jun 14 22:08:22 2026	1781492902	228	209	438	203
Sun Jun 14 22:07:57 2026	1781492877	298	140	438	119
Sun Jun 14 22:08:05 2026	1781492885	247	191	438	173
Sun Jun 14 22:08:26 2026	1781492906	224	215	439	185
Sun Jun 14 22:08:17 2026	1781492897	297	141	439	118
Sun Jun 14 22:08:09 2026	1781492889	228	212	440	177
Sun Jun 14 22:08:18 2026	1781492898	196	245	440	202
Sun Jun 14 22:08:23 2026	1781492903	213	228	441	211
Sun Jun 14 22:07:57 2026	1781492877	237	204	441	201
Sun Jun 14 22:08:12 2026	1781492892	307	137	443	131
Sun Jun 14 22:08:25 2026	1781492905	286	158	444	134
Sun Jun 14 22:08:15 2026	1781492895	286	158	444	142
Sun Jun 14 22:08:11 2026	1781492891	257	187	444	182
Sun Jun 14 22:08:06 2026	1781492886	278	169	447	134
Sun Jun 14 22:08:10 2026	1781492890	297	150	447	127
Sun Jun 14 22:08:09 2026	1781492889	211	237	448	233
Sun Jun 14 22:08:01 2026	1781492881	295	154	449	129
Sun Jun 14 22:08:16 2026	1781492896	297	153	450	128
Sun Jun 14 22:08:07 2026	1781492887	211	239	450	234
Sun Jun 14 22:08:13 2026	1781492893	302	148	450	128
Sun Jun 14 22:08:19 2026	1781492899	232	219	451	216
Sun Jun 14 22:08:00 2026	1781492880	208	244	452	239
Sun Jun 14 22:08:06 2026	1781492886	289	163	452	141
Sun Jun 14 22:08:15 2026	1781492895	239	214	453	184
Sun Jun 14 22:08:25 2026	1781492905	257	197	454	148
Sun Jun 14 22:08:15 2026	1781492895	302	153	455	128
Sun Jun 14 22:08:20 2026	1781492900	290	165	455	126
Sun Jun 14 22:08:12 2026	1781492892	325	131	456	118
Sun Jun 14 22:08:07 2026	1781492887	322	137	458	131
Sun Jun 14 22:08:06 2026	1781492886	243	216	458	141
Sun Jun 14 22:07:57 2026	1781492877	249	210	459	161
Sun Jun 14 22:08:23 2026	1781492903	330	131	461	123
Sun Jun 14 22:08:25 2026	1781492905	275	186	461	117
Sun Jun 14 22:08:22 2026	1781492902	250	213	463	209
Sun Jun 14 22:08:15 2026	1781492895	296	167	463	151
Sun Jun 14 22:08:06 2026	1781492886	291	172	463	171
Sun Jun 14 22:08:21 2026	1781492901	204	259	463	250
Sun Jun 14 22:08:16 2026	1781492896	203	261	464	250
Sun Jun 14 22:08:08 2026	1781492888	249	216	465	162
Sun Jun 14 22:08:23 2026	1781492903	248	217	465	194
Sun Jun 14 22:08:23 2026	1781492903	312	153	465	146
Sun Jun 14 22:08:09 2026	1781492889	211	255	466	239
Sun Jun 14 22:08:17 2026	1781492897	306	160	466	135
Sun Jun 14 22:08:09 2026	1781492889	322	145	467	141
Sun Jun 14 22:08:21 2026	1781492901	308	160	468	122
Sun Jun 14 22:08:23 2026	1781492903	282	187	469	172
Sun Jun 14 22:08:22 2026	1781492902	270	201	471	166
Sun Jun 14 22:08:22 2026	1781492902	272	199	471	163
Sun Jun 14 22:08:15 2026	1781492895	249	223	472	223
Sun Jun 14 22:08:09 2026	1781492889	213	259	472	256
Sun Jun 14 22:07:57 2026	1781492877	257	215	472	212
Sun Jun 14 22:08:21 2026	1781492901	216	257	473	253
Sun Jun 14 22:08:22 2026	1781492902	280	193	473	178
Sun Jun 14 22:08:17 2026	1781492897	226	248	474	234
Sun Jun 14 22:07:57 2026	1781492877	232	242	474	242
Sun Jun 14 22:08:07 2026	1781492887	341	133	474	131
Sun Jun 14 22:08:07 2026	1781492887	333	143	476	114
Sun Jun 14 22:08:12 2026	1781492892	229	248	477	165
Sun Jun 14 22:07:59 2026	1781492879	312	165	478	144
Sun Jun 14 22:08:26 2026	1781492906	277	203	480	202
Sun Jun 14 22:08:07 2026	1781492887	220	261	480	260
Sun Jun 14 22:08:01 2026	1781492881	321	160	481	158
Sun Jun 14 22:08:16 2026	1781492896	237	245	482	245
Sun Jun 14 22:08:13 2026	1781492893	334	150	484	120
Sun Jun 14 22:07:57 2026	1781492877	242	244	486	238
Sun Jun 14 22:08:02 2026	1781492882	359	131	490	129
Sun Jun 14 22:08:12 2026	1781492892	306	185	491	173
Sun Jun 14 22:08:09 2026	1781492889	341	151	492	149
Sun Jun 14 22:08:14 2026	1781492894	273	223	496	223
Sun Jun 14 22:08:12 2026	1781492892	309	189	497	162
Sun Jun 14 22:08:24 2026	1781492904	325	174	499	141
Sun Jun 14 22:08:20 2026	1781492900	375	126	501	115
Sun Jun 14 22:08:23 2026	1781492903	335	170	504	159
Sun Jun 14 22:08:14 2026	1781492894	341	167	508	130
Sun Jun 14 22:08:16 2026	1781492896	245	267	512	253
Sun Jun 14 22:08:15 2026	1781492895	240	274	514	269
Sun Jun 14 22:08:26 2026	1781492906	386	132	518	132
Sun Jun 14 22:08:16 2026	1781492896	314	203	518	173
Sun Jun 14 22:08:16 2026	1781492896	312	217	530	194
Sun Jun 14 22:07:58 2026	1781492878	399	132	532	132
Sun Jun 14 22:08:15 2026	1781492895	219	322	541	291
Sun Jun 14 22:08:04 2026	1781492884	376	169	545	168
Sun Jun 14 22:08:20 2026	1781492900	341	204	545	157
Sun Jun 14 22:08:25 2026	1781492905	220	328	548	327
Sun Jun 14 22:08:08 2026	1781492888	215	346	561	343
Sun Jun 14 22:08:13 2026	1781492893	203	360	563	358
Sun Jun 14 22:08:26 2026	1781492906	269	297	565	243
Sun Jun 14 22:08:20 2026	1781492900	223	344	567	336
Sun Jun 14 22:08:08 2026	1781492888	226	344	570	344
Sun Jun 14 22:08:15 2026	1781492895	227	348	575	348
Sun Jun 14 22:08:08 2026	1781492888	451	125	576	123
Sun Jun 14 22:08:26 2026	1781492906	282	300	582	300
Sun Jun 14 22:08:02 2026	1781492882	234	355	588	346
Sun Jun 14 22:08:26 2026	1781492906	240	354	594	354
Sun Jun 14 22:08:10 2026	1781492890	217	384	601	365
Sun Jun 14 22:08:23 2026	1781492903	242	362	603	362
Sun Jun 14 22:08:03 2026	1781492883	246	375	621	121
Sun Jun 14 22:08:26 2026	1781492906	245	378	623	311
Sun Jun 14 22:08:26 2026	1781492906	452	172	624	164
Sun Jun 14 22:08:07 2026	1781492887	457	172	629	131
Sun Jun 14 22:08:04 2026	1781492884	223	407	630	122
Sun Jun 14 22:08:00 2026	1781492880	261	369	630	365
Sun Jun 14 22:08:01 2026	1781492881	457	192	649	128
Sun Jun 14 22:08:17 2026	1781492897	223	430	653	171
Sun Jun 14 22:08:22 2026	1781492902	237	421	658	385
Sun Jun 14 22:08:09 2026	1781492889	524	150	674	150
Sun Jun 14 22:08:11 2026	1781492891	273	401	675	127
Sun Jun 14 22:08:20 2026	1781492900	253	470	723	132
Sun Jun 14 22:08:24 2026	1781492904	231	497	728	115
Sun Jun 14 22:08:19 2026	1781492899	545	195	741	128
Sun Jun 14 22:08:16 2026	1781492896	580	176	756	172
Sun Jun 14 22:08:14 2026	1781492894	576	193	769	123
Sun Jun 14 22:08:07 2026	1781492887	208	953	1161	441
Sun Jun 14 22:08:18 2026	1781492898	945	249	1194	128
Sun Jun 14 22:08:20 2026	1781492900	1217	135	1352	131
Sun Jun 14 22:08:07 2026	1781492887	1244	123	1367	118
Sun Jun 14 22:08:23 2026	1781492903	1268	172	1439	172
