starttime	seconds	ctime	dtime	ttime	wait
Sun Jun 14 22:10:44 2026	1781493044	678	856	1534	643
Sun Jun 14 22:10:45 2026	1781493045	1310	231	1540	208
Sun Jun 14 22:10:45 2026	1781493045	1376	167	1543	166
Sun Jun 14 22:10:39 2026	1781493039	567	981	1548	435
Sun Jun 14 22:10:56 2026	1781493056	1314	243	1557	237
Sun Jun 14 22:10:50 2026	1781493050	1258	312	1570	301
Sun Jun 14 22:10:36 2026	1781493036	567	1003	1570	994
Sun Jun 14 22:10:44 2026	1781493044	866	707	1573	388
Sun Jun 14 22:10:45 2026	1781493045	1380	203	1584	188
Sun Jun 14 22:10:42 2026	1781493042	732	851	1584	811
Sun Jun 14 22:10:56 2026	1781493056	516	1068	1584	675
Sun Jun 14 22:10:37 2026	1781493037	1308	280	1588	280
Sun Jun 14 22:10:34 2026	1781493034	503	1086	1589	1086
Sun Jun 14 22:10:55 2026	1781493055	1182	423	1605	306
Sun Jun 14 22:10:45 2026	1781493045	1417	193	1610	185
Sun Jun 14 22:10:37 2026	1781493037	1377	234	1610	175
Sun Jun 14 22:10:39 2026	1781493039	1432	220	1652	164
Sun Jun 14 22:10:43 2026	1781493043	381	1272	1653	414
Sun Jun 14 22:10:35 2026	1781493035	1403	260	1663	256
Sun Jun 14 22:10:45 2026	1781493045	1448	215	1663	206
Sun Jun 14 22:10:55 2026	1781493055	563	1107	1670	718
Sun Jun 14 22:10:58 2026	1781493058	1298	374	1672	374
Sun Jun 14 22:10:45 2026	1781493045	1460	220	1680	215
Sun Jun 14 22:10:41 2026	1781493041	1436	245	1680	232
Sun Jun 14 22:10:34 2026	1781493034	1391	298	1689	242
Sun Jun 14 22:10:35 2026	1781493035	1484	206	1690	190
Sun Jun 14 22:10:37 2026	1781493037	1338	353	1691	323
Sun Jun 14 22:10:43 2026	1781493043	794	899	1693	899
Sun Jun 14 22:10:35 2026	1781493035	1455	243	1698	216
Sun Jun 14 22:10:39 2026	1781493039	609	1090	1699	418
Sun Jun 14 22:10:56 2026	1781493056	1365	342	1707	271
Sun Jun 14 22:10:40 2026	1781493040	620	1087	1707	1083
Sun Jun 14 22:10:34 2026	1781493034	529	1179	1708	1120
Sun Jun 14 22:10:34 2026	1781493034	962	749	1711	701
Sun Jun 14 22:10:40 2026	1781493040	1171	544	1715	386
Sun Jun 14 22:10:34 2026	1781493034	891	827	1718	814
Sun Jun 14 22:10:37 2026	1781493037	753	968	1721	338
Sun Jun 14 22:10:43 2026	1781493043	944	780	1725	748
Sun Jun 14 22:10:40 2026	1781493040	1425	307	1732	296
Sun Jun 14 22:10:45 2026	1781493045	1493	244	1737	190
Sun Jun 14 22:10:35 2026	1781493035	1324	415	1739	413
Sun Jun 14 22:10:43 2026	1781493043	838	901	1739	890
Sun Jun 14 22:10:46 2026	1781493046	1340	416	1756	416
Sun Jun 14 22:10:56 2026	1781493056	1455	314	1770	314
Sun Jun 14 22:10:43 2026	1781493043	875	905	1779	874
Sun Jun 14 22:10:55 2026	1781493055	422	1365	1787	713
Sun Jun 14 22:10:37 2026	1781493037	887	903	1790	877
Sun Jun 14 22:10:43 2026	1781493043	869	925	1793	919
Sun Jun 14 22:10:44 2026	1781493044	1421	386	1807	372
Sun Jun 14 22:10:42 2026	1781493042	1050	791	1841	776
Sun Jun 14 22:10:34 2026	1781493034	983	859	1842	735
Sun Jun 14 22:10:42 2026	1781493042	1055	789	1844	731
Sun Jun 14 22:10:37 2026	1781493037	833	1012	1845	994
Sun Jun 14 22:10:35 2026	1781493035	1564	286	1850	276
Sun Jun 14 22:10:34 2026	1781493034	707	1145	1851	1128
Sun Jun 14 22:10:34 2026	1781493034	707	1145	1852	1126
Sun Jun 14 22:10:34 2026	1781493034	700	1153	1853	1118
Sun Jun 14 22:10:34 2026	1781493034	699	1155	1854	1121
Sun Jun 14 22:10:35 2026	1781493035	1547	309	1856	291
Sun Jun 14 22:10:35 2026	1781493035	1241	618	1859	499
Sun Jun 14 22:10:43 2026	1781493043	922	937	1860	933
Sun Jun 14 22:10:34 2026	1781493034	709	1158	1867	1155
Sun Jun 14 22:10:43 2026	1781493043	992	876	1868	820
Sun Jun 14 22:10:36 2026	1781493036	1564	308	1872	308
Sun Jun 14 22:10:43 2026	1781493043	964	914	1878	907
Sun Jun 14 22:10:56 2026	1781493056	787	1099	1886	1099
Sun Jun 14 22:10:41 2026	1781493041	390	1496	1886	325
Sun Jun 14 22:10:34 2026	1781493034	828	1058	1886	1038
Sun Jun 14 22:10:54 2026	1781493054	914	980	1893	969
Sun Jun 14 22:10:36 2026	1781493036	1447	449	1896	449
Sun Jun 14 22:10:51 2026	1781493051	1184	713	1897	699
Sun Jun 14 22:10:34 2026	1781493034	1589	310	1899	270
Sun Jun 14 22:10:38 2026	1781493038	353	1555	1908	877
Sun Jun 14 22:10:34 2026	1781493034	863	1054	1917	1053
Sun Jun 14 22:10:34 2026	1781493034	846	1072	1918	1066
Sun Jun 14 22:10:38 2026	1781493038	382	1536	1918	772
Sun Jun 14 22:10:36 2026	1781493036	1572	360	1932	359
Sun Jun 14 22:10:36 2026	1781493036	1465	468	1933	441
Sun Jun 14 22:10:36 2026	1781493036	1486	451	1936	428
Sun Jun 14 22:10:34 2026	1781493034	847	1092	1940	1092
Sun Jun 14 22:10:34 2026	1781493034	848	1091	1940	1075
Sun Jun 14 22:10:44 2026	1781493044	501	1466	1967	451
Sun Jun 14 22:10:34 2026	1781493034	865	1106	1971	1101
Sun Jun 14 22:10:34 2026	1781493034	936	1046	1982	1046
Sun Jun 14 22:10:34 2026	1781493034	956	1028	1984	1013
Sun Jun 14 22:10:34 2026	1781493034	1328	697	2025	682
Sun Jun 14 22:10:54 2026	1781493054	1148	878	2026	841
Sun Jun 14 22:10:34 2026	1781493034	977	1053	2030	991
Sun Jun 14 22:10:39 2026	1781493039	391	1643	2035	1643
Sun Jun 14 22:10:35 2026	1781493035	1206	838	2044	503
Sun Jun 14 22:10:35 2026	1781493035	1460	586	2046	583
Sun Jun 14 22:10:34 2026	1781493034	581	1471	2052	1127
Sun Jun 14 22:10:37 2026	1781493037	752	1302	2053	907
Sun Jun 14 22:10:54 2026	1781493054	1146	909	2055	319
Sun Jun 14 22:10:46 2026	1781493046	1238	827	2065	152
Sun Jun 14 22:10:43 2026	1781493043	496	1573	2069	510
Sun Jun 14 22:10:34 2026	1781493034	979	1092	2071	999
Sun Jun 14 22:10:34 2026	1781493034	981	1093	2074	1005
Sun Jun 14 22:10:54 2026	1781493054	1172	909	2082	903
Sun Jun 14 22:10:34 2026	1781493034	955	1128	2084	1121
Sun Jun 14 22:10:36 2026	1781493036	1484	607	2090	607
Sun Jun 14 22:10:41 2026	1781493041	1220	879	2099	740
Sun Jun 14 22:10:41 2026	1781493041	1219	884	2103	712
Sun Jun 14 22:10:54 2026	1781493054	1238	866	2104	834
Sun Jun 14 22:10:54 2026	1781493054	1237	867	2104	867
Sun Jun 14 22:10:41 2026	1781493041	1228	878	2106	848
Sun Jun 14 22:10:35 2026	1781493035	1519	589	2108	530
Sun Jun 14 22:10:54 2026	1781493054	1092	1024	2116	998
Sun Jun 14 22:10:45 2026	1781493045	1896	226	2123	226
Sun Jun 14 22:10:53 2026	1781493053	1293	833	2126	823
Sun Jun 14 22:10:44 2026	1781493044	746	1382	2128	712
Sun Jun 14 22:10:35 2026	1781493035	1521	607	2128	599
Sun Jun 14 22:10:54 2026	1781493054	1221	908	2130	902
Sun Jun 14 22:10:41 2026	1781493041	1226	907	2133	877
Sun Jun 14 22:10:43 2026	1781493043	836	1301	2137	1301
Sun Jun 14 22:10:52 2026	1781493052	1097	1041	2138	1008
Sun Jun 14 22:10:34 2026	1781493034	953	1197	2150	1123
Sun Jun 14 22:10:34 2026	1781493034	957	1194	2151	1194
Sun Jun 14 22:10:54 2026	1781493054	1312	847	2159	334
Sun Jun 14 22:10:38 2026	1781493038	1488	692	2180	628
Sun Jun 14 22:10:43 2026	1781493043	1538	648	2186	648
Sun Jun 14 22:10:43 2026	1781493043	1614	576	2190	560
Sun Jun 14 22:10:54 2026	1781493054	1066	1129	2196	1122
Sun Jun 14 22:10:42 2026	1781493042	730	1466	2197	1456
Sun Jun 14 22:10:34 2026	1781493034	1278	934	2212	730
Sun Jun 14 22:10:34 2026	1781493034	485	1732	2217	164
Sun Jun 14 22:10:49 2026	1781493049	1277	943	2220	932
Sun Jun 14 22:10:34 2026	1781493034	582	1641	2222	1090
Sun Jun 14 22:10:54 2026	1781493054	1042	1182	2224	1156
Sun Jun 14 22:10:46 2026	1781493046	468	1757	2226	426
Sun Jun 14 22:10:52 2026	1781493052	962	1265	2226	1257
Sun Jun 14 22:10:52 2026	1781493052	958	1273	2231	1255
Sun Jun 14 22:10:43 2026	1781493043	1639	593	2232	593
Sun Jun 14 22:10:36 2026	1781493036	1912	330	2242	321
Sun Jun 14 22:10:34 2026	1781493034	983	1269	2252	1269
Sun Jun 14 22:10:34 2026	1781493034	980	1273	2253	1170
Sun Jun 14 22:10:52 2026	1781493052	991	1272	2263	1227
Sun Jun 14 22:10:52 2026	1781493052	973	1309	2282	1255
Sun Jun 14 22:10:49 2026	1781493049	1278	1007	2284	990
Sun Jun 14 22:10:41 2026	1781493041	1362	926	2288	921
Sun Jun 14 22:10:41 2026	1781493041	1371	921	2292	774
Sun Jun 14 22:10:54 2026	1781493054	1047	1246	2293	772
Sun Jun 14 22:10:39 2026	1781493039	1673	621	2294	382
Sun Jun 14 22:10:51 2026	1781493051	1105	1202	2307	1202
Sun Jun 14 22:10:41 2026	1781493041	1392	931	2323	928
Sun Jun 14 22:10:55 2026	1781493055	629	1696	2325	718
Sun Jun 14 22:10:53 2026	1781493053	1284	1043	2327	962
Sun Jun 14 22:10:36 2026	1781493036	1539	790	2329	528
Sun Jun 14 22:10:41 2026	1781493041	1409	940	2349	933
Sun Jun 14 22:10:49 2026	1781493049	1350	1005	2355	1004
Sun Jun 14 22:10:46 2026	1781493046	436	1922	2358	459
Sun Jun 14 22:10:37 2026	1781493037	690	1672	2362	331
Sun Jun 14 22:10:53 2026	1781493053	1185	1183	2368	1183
Sun Jun 14 22:10:58 2026	1781493058	1114	1262	2375	1230
Sun Jun 14 22:10:56 2026	1781493056	486	1891	2378	494
Sun Jun 14 22:10:53 2026	1781493053	1370	1009	2379	999
Sun Jun 14 22:10:53 2026	1781493053	1347	1059	2406	1040
Sun Jun 14 22:10:34 2026	1781493034	980	1427	2408	1416
Sun Jun 14 22:10:55 2026	1781493055	564	1844	2408	1625
Sun Jun 14 22:10:34 2026	1781493034	981	1437	2417	1429
Sun Jun 14 22:10:52 2026	1781493052	865	1556	2421	1549
Sun Jun 14 22:10:34 2026	1781493034	955	1468	2423	1451
Sun Jun 14 22:10:41 2026	1781493041	1411	1013	2424	1004
Sun Jun 14 22:10:34 2026	1781493034	1492	933	2425	756
Sun Jun 14 22:10:34 2026	1781493034	1445	985	2430	985
Sun Jun 14 22:10:34 2026	1781493034	692	1742	2433	1741
Sun Jun 14 22:10:51 2026	1781493051	1023	1413	2435	1373
Sun Jun 14 22:10:50 2026	1781493050	1046	1391	2437	1374
Sun Jun 14 22:10:50 2026	1781493050	1057	1392	2448	1367
Sun Jun 14 22:10:53 2026	1781493053	1135	1314	2449	1289
Sun Jun 14 22:10:48 2026	1781493048	1362	1116	2477	1110
Sun Jun 14 22:10:34 2026	1781493034	1027	1461	2488	1005
Sun Jun 14 22:10:34 2026	1781493034	572	1918	2490	1232
Sun Jun 14 22:10:34 2026	1781493034	572	1925	2497	1232
Sun Jun 14 22:10:53 2026	1781493053	1343	1161	2503	1082
Sun Jun 14 22:10:51 2026	1781493051	1430	1082	2512	1078
Sun Jun 14 22:10:54 2026	1781493054	1383	1132	2515	1132
Sun Jun 14 22:10:50 2026	1781493050	1086	1434	2520	1398
Sun Jun 14 22:10:43 2026	1781493043	1653	868	2521	621
Sun Jun 14 22:10:34 2026	1781493034	1802	744	2546	722
Sun Jun 14 22:10:51 2026	1781493051	1420	1137	2557	1110
Sun Jun 14 22:10:59 2026	1781493059	1489	1078	2567	1058
Sun Jun 14 22:10:34 2026	1781493034	1473	1099	2573	987
Sun Jun 14 22:10:34 2026	1781493034	964	1614	2578	1532
Sun Jun 14 22:10:34 2026	1781493034	964	1614	2578	1614
Sun Jun 14 22:10:59 2026	1781493059	1502	1082	2585	1074
Sun Jun 14 22:10:51 2026	1781493051	1609	984	2593	979
Sun Jun 14 22:10:53 2026	1781493053	1394	1206	2600	1183
Sun Jun 14 22:11:00 2026	1781493060	1498	1104	2602	1098
Sun Jun 14 22:10:51 2026	1781493051	969	1643	2612	1643
Sun Jun 14 22:10:51 2026	1781493051	1626	989	2615	984
Sun Jun 14 22:10:55 2026	1781493055	1292	1326	2618	1320
Sun Jun 14 22:10:45 2026	1781493045	2166	455	2621	233
Sun Jun 14 22:10:49 2026	1781493049	1428	1199	2627	1199
Sun Jun 14 22:10:34 2026	1781493034	1565	1063	2629	762
Sun Jun 14 22:10:39 2026	1781493039	405	2226	2630	510
Sun Jun 14 22:10:34 2026	1781493034	1709	922	2631	797
Sun Jun 14 22:10:34 2026	1781493034	1652	980	2632	694
Sun Jun 14 22:10:58 2026	1781493058	1356	1300	2656	1249
Sun Jun 14 22:10:34 2026	1781493034	1280	1379	2659	729
Sun Jun 14 22:10:42 2026	1781493042	1911	749	2660	745
Sun Jun 14 22:10:49 2026	1781493049	1429	1238	2668	1229
Sun Jun 14 22:10:34 2026	1781493034	747	1922	2669	1269
Sun Jun 14 22:10:46 2026	1781493046	913	1760	2673	196
Sun Jun 14 22:10:34 2026	1781493034	2318	357	2676	357
Sun Jun 14 22:10:43 2026	1781493043	949	1737	2686	1679
Sun Jun 14 22:10:34 2026	1781493034	962	1729	2691	1057
Sun Jun 14 22:10:47 2026	1781493047	1369	1335	2704	1320
Sun Jun 14 22:10:34 2026	1781493034	1281	1436	2717	766
Sun Jun 14 22:10:52 2026	1781493052	1256	1470	2726	1461
Sun Jun 14 22:10:44 2026	1781493044	580	2153	2732	804
Sun Jun 14 22:10:34 2026	1781493034	2316	420	2736	377
Sun Jun 14 22:10:39 2026	1781493039	1949	790	2738	629
Sun Jun 14 22:10:35 2026	1781493035	1450	1296	2746	734
Sun Jun 14 22:10:34 2026	1781493034	2332	414	2746	414
Sun Jun 14 22:10:46 2026	1781493046	1482	1266	2748	1256
Sun Jun 14 22:10:43 2026	1781493043	942	1812	2754	1754
Sun Jun 14 22:10:35 2026	1781493035	1306	1449	2754	517
Sun Jun 14 22:10:34 2026	1781493034	2540	221	2762	218
Sun Jun 14 22:10:35 2026	1781493035	1744	1021	2765	864
Sun Jun 14 22:10:44 2026	1781493044	2483	284	2767	284
Sun Jun 14 22:10:41 2026	1781493041	1904	882	2786	621
Sun Jun 14 22:10:42 2026	1781493042	2003	788	2790	784
Sun Jun 14 22:10:59 2026	1781493059	1413	1382	2795	1366
Sun Jun 14 22:10:37 2026	1781493037	2086	717	2802	313
Sun Jun 14 22:10:34 2026	1781493034	2465	338	2804	329
Sun Jun 14 22:10:42 2026	1781493042	1939	869	2807	818
Sun Jun 14 22:10:38 2026	1781493038	1203	1610	2814	211
Sun Jun 14 22:10:38 2026	1781493038	1581	1232	2814	560
Sun Jun 14 22:11:00 2026	1781493060	1484	1331	2814	1326
Sun Jun 14 22:10:40 2026	1781493040	1733	1081	2814	1041
Sun Jun 14 22:10:43 2026	1781493043	1141	1677	2819	1627
Sun Jun 14 22:10:43 2026	1781493043	941	1885	2826	1799
Sun Jun 14 22:10:57 2026	1781493057	1739	1093	2832	1078
Sun Jun 14 22:10:41 2026	1781493041	1405	1427	2833	1013
Sun Jun 14 22:10:54 2026	1781493054	906	1944	2850	1913
Sun Jun 14 22:11:00 2026	1781493060	1458	1400	2857	1393
Sun Jun 14 22:10:42 2026	1781493042	1962	899	2861	889
Sun Jun 14 22:10:42 2026	1781493042	1974	905	2880	878
Sun Jun 14 22:10:53 2026	1781493053	2077	832	2909	829
Sun Jun 14 22:10:35 2026	1781493035	2480	438	2917	428
Sun Jun 14 22:10:46 2026	1781493046	1584	1337	2921	1320
Sun Jun 14 22:10:41 2026	1781493041	2138	818	2956	816
Sun Jun 14 22:10:55 2026	1781493055	1187	1771	2958	1771
Sun Jun 14 22:10:53 2026	1781493053	2007	960	2967	942
Sun Jun 14 22:10:35 2026	1781493035	2650	325	2975	325
Sun Jun 14 22:10:34 2026	1781493034	2348	628	2975	453
Sun Jun 14 22:10:42 2026	1781493042	1177	1839	3017	1808
Sun Jun 14 22:10:53 2026	1781493053	1362	1665	3028	1641
Sun Jun 14 22:10:56 2026	1781493056	1917	1127	3044	1124
Sun Jun 14 22:10:49 2026	1781493049	1419	1659	3077	1658
Sun Jun 14 22:10:41 2026	1781493041	2212	875	3087	704
Sun Jun 14 22:10:34 2026	1781493034	2813	280	3093	280
Sun Jun 14 22:10:47 2026	1781493047	1843	1267	3110	1244
Sun Jun 14 22:10:44 2026	1781493044	675	2435	3110	473
Sun Jun 14 22:10:58 2026	1781493058	1166	1955	3121	1955
Sun Jun 14 22:10:46 2026	1781493046	1598	1527	3126	1527
Sun Jun 14 22:10:41 2026	1781493041	2231	899	3130	899
Sun Jun 14 22:10:45 2026	1781493045	1670	1461	3131	1453
Sun Jun 14 22:10:43 2026	1781493043	1211	1927	3138	1897
Sun Jun 14 22:10:40 2026	1781493040	1935	1228	3164	1219
Sun Jun 14 22:10:34 2026	1781493034	2332	855	3187	472
Sun Jun 14 22:10:34 2026	1781493034	1707	1491	3199	808
Sun Jun 14 22:10:50 2026	1781493050	1237	1969	3206	1962
Sun Jun 14 22:10:40 2026	1781493040	2326	883	3209	804
Sun Jun 14 22:10:40 2026	1781493040	1985	1229	3214	1198
Sun Jun 14 22:10:40 2026	1781493040	2340	884	3224	833
Sun Jun 14 22:10:38 2026	1781493038	1534	1711	3245	1697
Sun Jun 14 22:10:34 2026	1781493034	2019	1226	3245	1220
Sun Jun 14 22:10:34 2026	1781493034	2067	1185	3251	1179
Sun Jun 14 22:10:40 2026	1781493040	2339	923	3263	877
Sun Jun 14 22:10:34 2026	1781493034	2065	1202	3267	1185
Sun Jun 14 22:10:34 2026	1781493034	2016	1251	3267	1234
Sun Jun 14 22:10:34 2026	1781493034	2016	1251	3268	1251
Sun Jun 14 22:10:34 2026	1781493034	2024	1248	3273	1248
Sun Jun 14 22:10:49 2026	1781493049	1286	2005	3291	1945
Sun Jun 14 22:10:34 2026	1781493034	2018	1274	3292	1268
Sun Jun 14 22:10:34 2026	1781493034	2094	1200	3293	1199
Sun Jun 14 22:10:51 2026	1781493051	1138	2159	3297	777
Sun Jun 14 22:10:38 2026	1781493038	1378	1919	3298	1878
Sun Jun 14 22:10:44 2026	1781493044	916	2385	3301	2361
Sun Jun 14 22:10:46 2026	1781493046	2952	357	3309	205
Sun Jun 14 22:10:51 2026	1781493051	2226	1101	3327	1070
Sun Jun 14 22:10:52 2026	1781493052	1219	2112	3331	1609
Sun Jun 14 22:10:34 2026	1781493034	2081	1251	3332	1248
Sun Jun 14 22:10:41 2026	1781493041	1344	1989	3334	1984
Sun Jun 14 22:10:34 2026	1781493034	2081	1255	3336	1251
Sun Jun 14 22:10:57 2026	1781493057	1612	1727	3340	1678
Sun Jun 14 22:10:45 2026	1781493045	2078	1268	3346	1265
Sun Jun 14 22:10:50 2026	1781493050	1585	1773	3358	1428
Sun Jun 14 22:10:44 2026	1781493044	961	2397	3358	2251
Sun Jun 14 22:10:51 2026	1781493051	1201	2177	3379	2169
Sun Jun 14 22:10:56 2026	1781493056	1422	1957	3379	1941
Sun Jun 14 22:10:54 2026	1781493054	1867	1512	3379	1362
Sun Jun 14 22:10:58 2026	1781493058	2125	1255	3380	1250
Sun Jun 14 22:10:34 2026	1781493034	1717	1666	3383	1431
Sun Jun 14 22:10:54 2026	1781493054	1882	1512	3394	1369
Sun Jun 14 22:10:50 2026	1781493050	1248	2154	3402	1330
Sun Jun 14 22:10:48 2026	1781493048	2355	1106	3460	1089
Sun Jun 14 22:10:48 2026	1781493048	1417	2045	3462	2029
Sun Jun 14 22:10:35 2026	1781493035	2498	965	3463	853
Sun Jun 14 22:10:56 2026	1781493056	1464	2020	3484	1991
Sun Jun 14 22:10:44 2026	1781493044	2670	821	3491	311
Sun Jun 14 22:10:34 2026	1781493034	2319	1184	3504	526
Sun Jun 14 22:10:34 2026	1781493034	2332	1173	3505	378
Sun Jun 14 22:10:34 2026	1781493034	1721	1786	3508	1351
Sun Jun 14 22:10:45 2026	1781493045	1925	1585	3510	1578
Sun Jun 14 22:10:34 2026	1781493034	2325	1187	3512	589
Sun Jun 14 22:10:34 2026	1781493034	2389	1127	3516	1115
Sun Jun 14 22:10:55 2026	1781493055	1158	2364	3522	2283
Sun Jun 14 22:10:59 2026	1781493059	2455	1114	3569	1066
Sun Jun 14 22:10:59 2026	1781493059	2455	1115	3570	1088
Sun Jun 14 22:10:48 2026	1781493048	2397	1182	3579	1150
Sun Jun 14 22:10:47 2026	1781493047	2360	1222	3582	1219
Sun Jun 14 22:10:34 2026	1781493034	2730	882	3612	871
Sun Jun 14 22:10:34 2026	1781493034	1409	2203	3613	1177
Sun Jun 14 22:10:44 2026	1781493044	3141	501	3642	261
Sun Jun 14 22:10:57 2026	1781493057	2495	1148	3643	1089
Sun Jun 14 22:10:48 2026	1781493048	2410	1256	3666	1251
Sun Jun 14 22:10:37 2026	1781493037	1197	2482	3679	2349
Sun Jun 14 22:10:47 2026	1781493047	2411	1271	3682	1256
Sun Jun 14 22:10:50 2026	1781493050	1197	2485	3682	1792
Sun Jun 14 22:10:34 2026	1781493034	2063	1646	3709	1554
Sun Jun 14 22:10:34 2026	1781493034	2917	793	3710	733
Sun Jun 14 22:10:34 2026	1781493034	2924	791	3715	743
Sun Jun 14 22:10:34 2026	1781493034	995	2735	3729	2730
Sun Jun 14 22:10:38 2026	1781493038	1831	1905	3736	1881
Sun Jun 14 22:10:58 2026	1781493058	2355	1382	3737	1362
Sun Jun 14 22:10:39 2026	1781493039	1815	1923	3738	1923
Sun Jun 14 22:10:51 2026	1781493051	971	2768	3739	2003
Sun Jun 14 22:10:48 2026	1781493048	1190	2551	3741	2550
Sun Jun 14 22:10:35 2026	1781493035	2351	1395	3746	1394
Sun Jun 14 22:10:45 2026	1781493045	1921	1831	3753	1821
Sun Jun 14 22:10:46 2026	1781493046	1610	2156	3766	1392
Sun Jun 14 22:10:34 2026	1781493034	3009	759	3767	731
Sun Jun 14 22:10:34 2026	1781493034	3010	758	3768	758
Sun Jun 14 22:10:37 2026	1781493037	2050	1730	3779	920
Sun Jun 14 22:10:34 2026	1781493034	2332	1453	3785	543
Sun Jun 14 22:10:34 2026	1781493034	2331	1467	3798	517
Sun Jun 14 22:10:34 2026	1781493034	2321	1479	3800	536
Sun Jun 14 22:10:34 2026	1781493034	2345	1461	3806	523
Sun Jun 14 22:10:38 2026	1781493038	1834	1973	3807	1929
Sun Jun 14 22:10:59 2026	1781493059	2413	1399	3812	1390
Sun Jun 14 22:10:43 2026	1781493043	1431	2391	3822	601
Sun Jun 14 22:10:47 2026	1781493047	1364	2462	3826	1907
Sun Jun 14 22:10:37 2026	1781493037	1459	2378	3837	2378
Sun Jun 14 22:10:58 2026	1781493058	1459	2379	3838	1128
Sun Jun 14 22:10:55 2026	1781493055	1097	2742	3839	2742
Sun Jun 14 22:10:34 2026	1781493034	579	3266	3845	376
Sun Jun 14 22:10:34 2026	1781493034	1025	2820	3845	1007
Sun Jun 14 22:10:34 2026	1781493034	1027	2819	3846	1006
Sun Jun 14 22:10:54 2026	1781493054	1571	2276	3848	2266
Sun Jun 14 22:10:38 2026	1781493038	1638	2224	3862	2128
Sun Jun 14 22:10:43 2026	1781493043	1932	1951	3883	1731
Sun Jun 14 22:10:40 2026	1781493040	1393	2512	3904	1451
Sun Jun 14 22:10:52 2026	1781493052	913	3037	3950	2199
Sun Jun 14 22:10:34 2026	1781493034	2320	1651	3970	610
Sun Jun 14 22:10:34 2026	1781493034	2358	1621	3979	526
Sun Jun 14 22:10:51 2026	1781493051	1643	2340	3983	975
Sun Jun 14 22:10:34 2026	1781493034	2357	1625	3983	1227
Sun Jun 14 22:10:52 2026	1781493052	2571	1414	3985	828
Sun Jun 14 22:10:43 2026	1781493043	1664	2329	3993	2231
Sun Jun 14 22:10:48 2026	1781493048	2304	1704	4009	1695
Sun Jun 14 22:10:45 2026	1781493045	2526	1487	4013	1438
Sun Jun 14 22:10:34 2026	1781493034	3458	563	4021	505
Sun Jun 14 22:10:34 2026	1781493034	3582	464	4046	426
Sun Jun 14 22:10:44 2026	1781493044	3701	363	4064	122
Sun Jun 14 22:10:34 2026	1781493034	2091	1986	4077	1969
Sun Jun 14 22:10:34 2026	1781493034	2093	1984	4077	1969
Sun Jun 14 22:10:34 2026	1781493034	1783	2302	4085	1792
Sun Jun 14 22:10:34 2026	1781493034	2991	1100	4091	1096
Sun Jun 14 22:10:34 2026	1781493034	1005	3091	4096	1880
Sun Jun 14 22:10:50 2026	1781493050	1998	2113	4111	1744
Sun Jun 14 22:10:34 2026	1781493034	3086	1051	4137	996
Sun Jun 14 22:10:34 2026	1781493034	3578	568	4146	434
Sun Jun 14 22:10:34 2026	1781493034	2346	1810	4156	1661
Sun Jun 14 22:10:34 2026	1781493034	3094	1064	4158	1050
Sun Jun 14 22:10:34 2026	1781493034	3088	1071	4159	1063
Sun Jun 14 22:10:34 2026	1781493034	1008	3169	4177	1917
Sun Jun 14 22:10:38 2026	1781493038	2817	1361	4178	1346
Sun Jun 14 22:10:34 2026	1781493034	1780	2403	4183	1795
Sun Jun 14 22:10:36 2026	1781493036	2353	1858	4211	1569
Sun Jun 14 22:10:46 2026	1781493046	1600	2723	4323	2716
Sun Jun 14 22:10:45 2026	1781493045	1694	2638	4332	2638
Sun Jun 14 22:10:47 2026	1781493047	1313	3024	4337	1438
Sun Jun 14 22:10:50 2026	1781493050	1046	3298	4344	1667
Sun Jun 14 22:10:34 2026	1781493034	1017	3328	4345	1007
Sun Jun 14 22:10:34 2026	1781493034	1280	3073	4353	730
Sun Jun 14 22:10:46 2026	1781493046	1611	2758	4369	2731
Sun Jun 14 22:10:51 2026	1781493051	1166	3232	4397	1359
Sun Jun 14 22:10:34 2026	1781493034	2090	2332	4422	2302
Sun Jun 14 22:10:38 2026	1781493038	1807	2650	4457	2641
Sun Jun 14 22:10:48 2026	1781493048	2461	2015	4476	2015
Sun Jun 14 22:10:52 2026	1781493052	2443	2101	4544	2101
Sun Jun 14 22:10:35 2026	1781493035	2392	2162	4553	2161
Sun Jun 14 22:10:48 2026	1781493048	1742	2812	4554	2812
Sun Jun 14 22:10:53 2026	1781493053	2001	2578	4579	907
Sun Jun 14 22:10:40 2026	1781493040	1480	3102	4582	1394
Sun Jun 14 22:10:44 2026	1781493044	916	3693	4609	2764
Sun Jun 14 22:10:51 2026	1781493051	1887	2797	4685	1603
Sun Jun 14 22:10:45 2026	1781493045	1874	2823	4698	2823
Sun Jun 14 22:10:44 2026	1781493044	983	3728	4711	2942
Sun Jun 14 22:10:34 2026	1781493034	3856	858	4714	784
Sun Jun 14 22:10:34 2026	1781493034	3875	849	4723	780
Sun Jun 14 22:10:34 2026	1781493034	3866	857	4724	816
Sun Jun 14 22:10:34 2026	1781493034	3855	869	4724	805
Sun Jun 14 22:10:34 2026	1781493034	3877	847	4724	810
Sun Jun 14 22:10:34 2026	1781493034	3876	848	4724	797
Sun Jun 14 22:10:34 2026	1781493034	3876	848	4724	797
Sun Jun 14 22:10:51 2026	1781493051	1012	3740	4752	2099
Sun Jun 14 22:10:51 2026	1781493051	2166	2594	4760	1586
Sun Jun 14 22:10:34 2026	1781493034	3859	907	4766	890
